0,57917440,0,1675264000,0,1576055844462
1,57917440,0,1675264000,210,1576055844963
2,57917440,0,1675264000,200,1576055845463
3,57917440,0,1675264000,210,1576055845963
4,57663488,0,1675264000,210,1576055846465
5,57139200,0,1675264000,198.03921568265807,1576055846965
6,57139200,0,1675264000,210,1576055847466
7,57397248,2,1675264000,210,1576055847966
8,57397248,0,1675264000,200,1576055848467
9,57397248,0,1675264000,208,1576055848968
10,57397248,0,1675264000,210,1576055849468
11,57397248,0,1675264000,202,1576055849969
12,57397248,0,1675264000,208,1576055850470
13,57397248,0,1675264000,210,1576055850970
14,57397248,0,1675264000,200,1576055851471
15,57397248,0,1675264000,210,1576055851972
16,57397248,0,1675264000,210,1576055852472
17,57397248,2,1675264000,200,1576055852972
18,57397248,0,1675264000,210,1576055853473
19,57397248,0,1675264000,210,1576055853973
20,57397248,0,1675264000,202,1576055854474
21,57667584,2,1675264000,210,1576055854974
22,57667584,0,1675264000,208,1576055855474
23,57667584,0,1675264000,205.88235294916575,1576055855979
24,57667584,0,1675264000,204.08163264481857,1576055856475
25,57667584,0,1675264000,205.88235294916575,1576055856975
26,57667584,0,1675264000,208,1576055857476
27,57667584,0,1675264000,200,1576055857976
28,57667584,0,1675264000,210,1576055858476
29,57667584,0,1675264000,210,1576055858977
30,57667584,0,1675264000,200,1576055859477
31,57667584,0,1675264000,210,1576055859977
32,57667584,0,1675264000,210,1576055860478
33,57667584,0,1675264000,200,1576055860978
34,57667584,0,1675264000,210,1576055861480
35,57929728,2,1675264000,208,1576055861980
36,57929728,0,1675264000,200,1576055862480
37,57929728,0,1675264000,212,1576055862982
38,57929728,0,1675264000,210,1576055863482
39,57929728,0,1675264000,200,1576055863982
40,57929728,0,1675264000,208,1576055864483
41,57929728,0,1675264000,210,1576055864984
42,57929728,0,1675264000,200,1576055865484
43,57929728,0,1675264000,210,1576055865984
44,57929728,0,1675264000,212,1576055866485
45,57929728,0,1675264000,203.92156862372715,1576055866990
46,57098240,2,1675264000,204,1576055867490
47,57098240,0,1675264000,208,1576055867990
48,57098240,0,1675264000,210,1576055868490
49,57098240,0,1675264000,200,1576055868991
50,57098240,0,1675264000,210,1576055869491
51,57098240,0,1675264000,210,1576055869993
52,57356288,2,1675264000,200,1576055870493
53,57356288,0,1675264000,212,1576055870993
54,57524224,0,1675264000,202,1576055871494
55,57524224,0,1675264000,203.92156862372715,1576055871995
56,57524224,0,1675264000,210,1576055872496
57,57524224,0,1675264000,200,1576055872996
58,57524224,2,1675264000,212,1576055873497
59,57524224,0,1675264000,210,1576055873998
60,57524224,0,1675264000,200,1576055874498
61,57524224,0,1675264000,208,1576055874999
62,57524224,0,1675264000,210,1576055875500
63,57524224,0,1675264000,202,1576055876000
64,57524224,0,1675264000,212,1576055876501
65,57790464,0,1675264000,210,1576055877003
66,57790464,0,1675264000,210,1576055877503
67,57790464,0,1675264000,200,1576055878004
68,57790464,0,1675264000,205.88235294916575,1576055878505
69,57790464,0,1675264000,210,1576055879007
70,57790464,2,1675264000,200,1576055879507
71,57790464,0,1675264000,210,1576055880008
72,57790464,0,1675264000,212,1576055880509
73,57790464,0,1675264000,200,1576055881009
74,57790464,2,1675264000,208,1576055881510
75,57790464,0,1675264000,210,1576055882011
76,57790464,0,1675264000,200,1576055882511
77,57790464,0,1675264000,210,1576055883012
78,57790464,0,1675264000,210,1576055883513
79,57417728,2,1675264000,202,1576055884014
80,57417728,0,1675264000,208,1576055884514
81,57417728,0,1675264000,205.88235293741684,1576055885016
82,57417728,0,1675264000,200,1576055885516
83,57417728,0,1675264000,210,1576055886017
84,57417728,0,1675264000,210,1576055886517
85,57417728,0,1675264000,202,1576055887017
86,57417728,0,1675264000,208,1576055887518
87,57417728,0,1675264000,210,1576055888019
88,57417728,0,1675264000,210,1576055888519
89,57688064,0,1675264000,200,1576055889021
90,57688064,0,1675264000,212,1576055889521
91,57688064,0,1675264000,210,1576055890021
92,57688064,0,1675264000,200,1576055890522
93,57688064,2,1675264000,210,1576055891022
94,57688064,0,1675264000,208,1576055891523
95,57688064,0,1675264000,202,1576055892023
96,57688064,0,1675264000,208,1576055892525
97,57688064,0,1675264000,207.84313725110647,1576055893025
98,57688064,0,1675264000,202,1576055893525
99,57958400,0,1675264000,208,1576055894026
100,57958400,0,1675264000,210,1576055894526
101,57958400,0,1675264000,202,1576055895026
102,58224640,2,1675264000,210,1576055895527
103,58224640,0,1675264000,208,1576055896027
104,57446400,2,1675264000,202,1576055896527
105,57446400,0,1675264000,210,1576055897027
106,57446400,0,1675264000,210,1576055897528
107,57446400,0,1675264000,210,1576055898034
108,57446400,0,1675264000,202,1576055898530
109,57446400,0,1675264000,208,1576055899031
110,57716736,2,1675264000,210,1576055899531
111,57716736,0,1675264000,202,1576055900031
112,57974784,0,1675264000,208,1576055900531
113,57974784,0,1675264000,210,1576055901031
114,57974784,2,1675264000,202,1576055901531
115,57974784,0,1675264000,208,1576055902032
116,57974784,0,1675264000,210,1576055902532
117,57974784,0,1675264000,202,1576055903033
118,58417152,2,1675264000,208,1576055903534
119,58417152,0,1675264000,212,1576055904034
120,57606144,0,1675264000,200,1576055904534
121,57606144,0,1675264000,210,1576055905035
122,57606144,0,1675264000,203.9215686353642,1576055905535
123,57606144,0,1675264000,202,1576055906036
124,57606144,0,1675264000,208,1576055906536
125,57606144,2,1675264000,210,1576055907036
126,57606144,0,1675264000,202,1576055907537
127,57606144,0,1675264000,210,1576055908038
128,57606144,0,1675264000,208,1576055908538
129,57606144,0,1675264000,202,1576055909039
130,57606144,0,1675264000,208,1576055909540
131,57876480,0,1675264000,210,1576055910040
132,57876480,0,1675264000,210,1576055910540
133,57876480,0,1675264000,202,1576055911042
134,57876480,0,1675264000,210,1576055911542
135,57876480,0,1675264000,210,1576055912042
136,58134528,2,1675264000,200,1576055912543
137,58134528,0,1675264000,210,1576055913043
138,58134528,0,1675264000,210,1576055913544
