3,27451392,0.7088607594936709,7387271168,7.822474596533175,1571727456088
4,29429760,2,8577900544,149.75,1571727460738
5,27103232,0.4444444444444444,6603579392,124.55555555555556,1571727469511
6,27172864,1,7553482752,173,1571727470505
7,26574848,0,6915641344,124,1571727471513
8,26116096,1,6659006464,141,1571727472501
9,26632192,1,6583468032,158,1571727473513
10,26120192,1,6767857664,141,1571727474509
11,26644480,1,7257309184,156,1571727475514
12,27742208,0.5,8052596736,150.25,1571727483240
13,28004352,1,7489163264,117,1571727484279
14,27766784,1,7043297280,75,1571727485245
15,27291648,1,6265430016,57.99999999999999,1571727486279
16,26370048,1,5275066368,35,1571727487245
17,26181632,1,4351868928,81,1571727488302
18,26419200,1,4262252544,85,1571727489245
19,26132480,1,3847086080,100,1571727490274
20,25620480,0,2660978688,66,1571727491251
21,22241280,2,2347012096,94,1571727492278
22,22011904,0,1892298752,61,1571727493249
23,21569536,1,1941110784,82,1571727494253
24,23945216,1,1943228416,104,1571727495253
25,24018944,1,2210680832,120,1571727496257
26,23506944,0,2353709056,141,1571727497253
27,23388160,1,2393001984,107,1571727498258
28,21045248,0,1935450112,92,1571727499407
29,21204992,0.5,1793544192,6.5,1571727501160
30,21323776,1,1764945920,5,1571727502848
31,21630976,0,1741836288,0,1571727502899
32,21741568,0,1716199424,11,1571727503419
33,21786624,1,1633370112,54,1571727504322
34,21565440,0,1580691456,54,1571727505316
35,21336064,0,1518845952,59,1571727506319
36,21336064,1,1457029120,76,1571727507316
37,22409216,1,1454391296,72,1571727508361
38,21975040,1,1460539392,47,1571727509348
39,21594112,1,1457352704,23,1571727510331
40,21352448,0,1447059456,56.00000000000001,1571727511346
41,21213184,0,1398652928,49,1571727512331
42,21188608,1,1360101376,47,1571727513326
43,21209088,0,1361489920,56.99999999999999,1571727514369
44,21737472,1,1362780160,53,1571727515354
45,21831680,0,1359679488,49,1571727516334
46,20811776,1,1304690688,47,1571727517329
47,19132416,0,1280294912,48,1571727518343
48,17645568,0,1289900032,39,1571727519450
49,17649664,1,1243869184,38,1571727520419
50,17723392,0,1269174272,44,1571727521348
51,14069760,1,1218084864,43,1571727522432
52,14082048,0,1193684992,35,1571727523360
53,14102528,1,1140412416,41,1571727524358
54,13565952,0,1105387520,46,1571727525380
55,13635584,0,1058512896,38,1571727526360
56,13631488,1,1042857984,49,1571727527360
57,14016512,1,1052200960,51,1571727528400
58,14364672,0,1064939520,47,1571727529391
59,16400384,2,1069215744,50,1571727530405
60,16486400,1,1077673984,48,1571727531360
61,16318464,0,1087836160,48,1571727532361
62,16289792,0,1096929280,50,1571727533367
63,16347136,1,1121943552,48,1571727534377
64,16338944,0,1140678656,49,1571727535390
65,16293888,1,1164505088,46,1571727536408
66,16306176,0,1174925312,48,1571727537409
67,16375808,1,1169539072,39,1571727538406
68,16330752,0,1136443392,37,1571727539384
69,16388096,0,1143681024,49,1571727540377
70,16297984,1,1153056768,45,1571727541442
71,16367616,1,1167040512,42,1571727542400
72,16322560,0,1187287040,41,1571727543395
73,16220160,1,1207947264,47,1571727544413
74,14401536,0,1224654848,49,1571727545402
75,14508032,1,1226608640,44,1571727546426
76,14536704,0,1224441856,46,1571727547406
77,14446592,0,1219567616,43,1571727548416
78,14385152,1,1219084288,47,1571727549418
79,14368768,0,1203695616,44,1571727550423
80,14344192,1,1212727296,45,1571727551420
81,14319616,0,1215549440,48,1571727552451
82,14352384,0,1225490432,48,1571727553450
83,14233600,1,1242091520,49,1571727554712
84,31924224,17,1266606080,41,1571727555427
85,32002048,0,1284624384,42,1571727556454
86,32075776,1,1291132928,41,1571727557441
87,32149504,0,1289846784,44,1571727558490
88,32108544,1,1258508288,26,1571727559455
89,32120832,0,1257103360,42,1571727560448
90,32563200,1,1260695552,47,1571727561520
91,32681984,0,1252696064,39,1571727562473
92,32460800,1,1237991424,44,1571727563467
93,32452608,0,1192837120,38,1571727564448
94,29163520,1,1182683136,40,1571727565453
95,29061120,0,1120976896,45,1571727566449
96,29069312,1,1089159168,47,1571727567461
97,28418048,0,1087664128,45,1571727568473
98,27844608,1,1111633920,40,1571727569471
99,27877376,0,1115324416,43,1571727570449
100,27951104,0,1132187648,46,1571727571453
101,28073984,1,1124810752,49,1571727572485
102,28147712,1,1122320384,50,1571727573466
103,12349440,0,1130213376,48,1571727574473
104,11411456,0,1134440448,48,1571727575488
105,11649024,1,1125687296,47,1571727576495
106,11657216,1,1138180096,46,1571727577522
107,11665408,0,1152208896,41,1571727578489
108,11681792,0,1173221376,49,1571727579472
109,11735040,1,1206300672,50,1571727580468
110,11563008,1,1162240000,45,1571727581486
111,11640832,0,1154514944,47,1571727582511
112,11698176,1,1156870144,47,1571727583518
113,11771904,0,1160257536,38,1571727584473
114,11849728,1,1176322048,49,1571727585476
115,11923456,0,1185574912,49,1571727586483
116,11792384,0,1207631872,50,1571727587487
117,11837440,1,1226772480,51,1571727588489
118,11837440,0,1212653568,45,1571727589476
119,11476992,0,1218162688,57.99999999999999,1571727590484
120,11468800,1,1199210496,44,1571727591491
121,11464704,0,1214820352,41,1571727592525
122,10690560,1,1078521856,50,1571727593568
123,10772480,0,1045278720,24,1571727594525
124,10854400,1,1027497984,38,1571727595702
125,10661888,0,1011744768,27,1571727596598
126,10665984,1,1017528320,37,1571727597575
127,10575872,0,1016406016,33,1571727598514
128,10518528,1,1004175360,27,1571727599536
129,10518528,0,997969920,32,1571727600550
130,10592256,0,979062784,32,1571727601533
131,10600448,1,948342784,39,1571727602525
132,10584064,1,938438656,43,1571727603521
133,10661888,0,918908928,36,1571727604562
134,10674176,0,910082048,39,1571727605606
135,10543104,1,909148160,34,1571727606534
136,10616832,0,919031808,39,1571727607519
137,10694656,1,912769024,39,1571727608557
138,10772480,0,912535552,40,1571727609524
139,10850304,1,910909440,39,1571727610620
140,10928128,0,895619072,28.999999999999996,1571727611553
141,11001856,0,894468096,35,1571727612522
142,10534912,1,899915776,38,1571727613547
143,10596352,0,911532032,39,1571727614542
144,10665984,1,921137152,41,1571727615564
145,10690560,0,923295744,34,1571727616528
146,10674176,0,926519296,48,1571727617536
147,10657792,1,918245376,45,1571727618568
148,10485760,0,938070016,49,1571727619542
149,10579968,1,958140416,52,1571727620569
150,10653696,0,967446528,44,1571727621548
151,10727424,1,981925888,48,1571727622546
152,10797056,0,1002983424,46,1571727623563
153,10870784,0,1017401344,45,1571727624551
154,10944512,1,1033625600,49,1571727625554
155,10878976,0,1053208576,49,1571727626563
156,10698752,1,1058189312,47,1571727627559
157,10711040,0,1060302848,21,1571727629186
158,10797056,0,1059545088,0,1571727629831
159,10870784,0,1059635200,14.000000000000002,1571727630645
160,10940416,1,1062752256,31,1571727631577
161,10522624,1,1052659712,48,1571727632629
162,10592256,0,1060843520,44,1571727633578
163,10665984,0,1068818432,47,1571727634571
164,10711040,1,1081532416,45,1571727635585
165,10821632,0,1099210752,42,1571727636634
166,10895360,0,1101320192,34,1571727637676
167,10825728,1,1095036928,34,1571727638602
168,10612736,0,1050546176,42,1571727639617
169,10633216,1,1063133184,47,1571727640603
170,10649600,0,1087164416,49,1571727641582
171,10727424,1,1096634368,45,1571727642576
172,10469376,0,1099673600,48,1571727643591
173,10534912,0,1106968576,45,1571727644581
174,10539008,1,1125617664,43,1571727645599
175,10612736,0,1098645504,48,1571727646592
176,10690560,1,1102798848,46,1571727647603
177,10760192,0,1097752576,47,1571727648600
178,10833920,1,1086320640,44,1571727649607
179,10915840,0,1087901696,48,1571727650619
180,10952704,0,1075687424,44,1571727651615
181,10956800,1,1077780480,45,1571727652632
182,10915840,0,1090682880,44,1571727653659
183,10747904,1,1110757376,46,1571727654653
0,53542912,7.000000000000001,3023081472,35.330817610062894,1571731809225
1,53125120,1,3023085568,208,1571731810219
2,53198848,0,3023085568,206,1571731811223
3,53317632,1,3023093760,209,1571731812225
4,53399552,0,3023101952,210,1571731813227
5,53555200,1,3023122432,209,1571731814230
6,53678080,0,3023122432,112.99999999999999,1571731815235
7,53116928,1,3023122432,110.00000000000001,1571731816239
8,53198848,0,3023118336,204,1571731817245
9,53276672,1,3023130624,204.99999999999997,1571731818245
10,53358592,0,3023134720,209,1571731819250
11,53436416,0,3023134720,209,1571731820251
12,53518336,1,3023134720,209,1571731821253
13,53596160,0,3023142912,210,1571731822254
14,53673984,1,3023134720,206,1571731823257
15,53751808,0,3023142912,210,1571731824262
16,53833728,0,3023142912,210,1571731825268
17,54038528,1,3023147008,154,1571731826268
18,53182464,0,3023151104,110.00000000000001,1571731827267
19,53260288,1,3023155200,158,1571731828268
20,53334016,0,3023155200,208,1571731829267
21,53411840,1,3023155200,208,1571731830268
22,53489664,0,3023159296,204,1571731831267
