12,0x632f98948e10c3617377c9cd868d94fd4795fe69286527fba4d04b368afa981b,1572020476976,1572020485530,8554
8,0xd0c96ce5c4742bdf7bb43adce890d2b37c7eeb6a6ac46e34d319a0aa13b4acee,1572020476976,1572020485534,8558
18,0x582d0b44383906930846fa0dae3fd7f5a8287df418ed9c41f564f8db4f6874e6,1572020476977,1572020485537,8560
3,0x3b410a1462ed06a869960095d23b469c4367db7e319322aaa157ed4b0596085b,1572020476976,1572020485540,8564
15,0xbe139967bc4c3f3e6bc285ca649cd82b4784fa77f215dd985040f222daa1cc37,1572020476976,1572020485540,8564
0,0x288a6f5bebf4849c5d6409ff934701ab908ed084ec6c375989ef5d77a71eba7a,1572020476975,1572020485543,8568
50,0x9f5af9b6a2bf1e2ff4730b4d63469a5f4a804bb1404167885aad62ac74cabbab,1572020476978,1572020485543,8565
11,0x26f78ff29caea793dde7acae608eadfcda790a1190e1209012b4ec5ba293135f,1572020476976,1572020485546,8570
1,0x0e93354054cd80ad821d86f54e214802e187e18fa1a323fcb6484a8ea2a14228,1572020476975,1572020485549,8574
14,0x63580decf33e68fe0f4e7b4d67f5cc523138acd9e801ef25aa34a1591eae09b4,1572020476976,1572020485553,8577
16,0x6e94c047b4589a481882a2e646315edf220632d2695a2fa0e09b8f937d19693a,1572020476976,1572020485553,8577
13,0xf477a0e135829de7b8fd798bc28701cb7e8810de0480b01ab5743f6b6af096b1,1572020476976,1572020485557,8581
5,0xd1fbf92682f7d0a4ab0f2065d7a49624cf8921b44f377869750887e1e193508b,1572020476976,1572020485557,8581
17,0xd7ddf89559e42e59fc1496730190935f6e471e46fc8d333307f11bbc4a2b7268,1572020476976,1572020485557,8581
19,0x7bf932c7c98905dea8c65f5d8d935bf702cbd05e46b150ab27e901742c6a4beb,1572020476977,1572020485560,8583
6,0xf07c394ae8b5ecf2292c955a4884d6b745158a2680a37a78ec20f8fe55491513,1572020476976,1572020485569,8593
4,0x98b10d23748e58997f06b88277fc1e119d60c44baab407d467eb367bde569262,1572020476976,1572020485570,8594
10,0x9207f88226192a0871493dbff7b6dc82ff347b4cbb27129c512118ab444663b6,1572020476976,1572020485570,8594
7,0x3a70cc519f2fd90beba46e768afd709046a6827439cf1863daff48aa3b2b9876,1572020476976,1572020485570,8594
9,0xfe6655b42fc3ec4f36e8475c1713e0bb740215ef315d1d0ddbdaa0462a9194c0,1572020476976,1572020485570,8594
2,0x0302f4ed06a131a0ab5ed8eee90326003e6c0472d55135f9548074cc839f298a,1572020476975,1572020485570,8595
38,0x7b8519d07872ca752349b561acb934cd03a594cc68382e769bd16a0e1f60a0ac,1572020476977,1572020497863,20886
36,0xa10cb432129b1a43a5c0126b6cbe515af6303d475222545811307ca5a655ba3d,1572020476977,1572020497949,20972
37,0xad11ad4c82910381a090c426a3b868fbcea383338e196b234e13eedf8e5ab3d2,1572020476977,1572020498375,21398
27,0x5a0da0ebfbdaa6c858a80fdd1be4f56e497253e1d34398cc8eb469c21c477a2d,1572020476977,1572020498402,21425
28,0x9077a96bc06a8f999600718a692904eb4069387a69305d285434de0a9c9b7435,1572020476977,1572020498426,21449
20,0xe399aab7647d3e0def9b91a56f1c158d40917f3073ae8dc401d552bfb363446e,1572020476977,1572020498428,21451
25,0xebcebe78faa4535befb796e56079c73ee330d0095c465c1148bd7e64a6e79d9a,1572020476977,1572020498432,21455
26,0x3d360cfb8df7c7dd1f1ee6452b9ee0798b1d9744c4fc8dd6a41c6634ee612785,1572020476977,1572020498434,21457
21,0xa260c0d510b20c2f282b1bfc87faf57efa27ac87a1f08058e5b1e4a924f4f062,1572020476977,1572020498436,21459
29,0xf630b29d7eb905f63d04f6f26dc27e80a66de005c83930768acfe4dccfab16f1,1572020476977,1572020498438,21461
31,0x36e15ecffff70040fc5e928384d23a0bb1d21f82333428229622bd87a237407f,1572020476977,1572020498438,21461
30,0xc6ad26c741160744ab46e6e17bd8870b51d4aac9c0e36efe1c74d90d3d3e7771,1572020476977,1572020498441,21464
35,0xf8bb3326bb0f63211424955c9b35d59dd2221c7f18405186a6506c7d2f26bf55,1572020476977,1572020498441,21464
32,0xb92c2de869881265c87c47a5780ae6d664a252d8631b12472f6184b702838f7c,1572020476977,1572020498444,21467
39,0x0e835e38935518e66074ef558bad09bf83b801ac86131cab6cffa3817c54069e,1572020476977,1572020498444,21467
34,0x542b62639eb6fab46f6dd01828513e652a6163401ac8df9afd559175ee933ab0,1572020476977,1572020498451,21474
40,0xc985dc5754aa3335f3d48081e2c881fee7236078a86153e0b53efe04f319111e,1572020476978,1572020498451,21473
24,0x1134ebc16a8a8ad11ed93523647e61ad482b720bc002445a7a938cfa493fb0d6,1572020476977,1572020498453,21476
23,0x392b47042d9feb5d3bc11df51b95e5d9ddf7606b25deacdd34dfd9a5691183b3,1572020476977,1572020498465,21488
